StudentID,GPA,major_avg,AttendancePercent,FailedCourses,num_skills,num_courses_completed,project_count,internship_count,num_missing_skills,top_missing_priority,emb_pca_0,emb_pca_1,emb_pca_2,emb_pca_3,emb_pca_4,emb_pca_5,emb_pca_6,emb_pca_7,emb_pca_8,emb_pca_9,emb_pca_10,emb_pca_11,emb_pca_12,emb_pca_13,emb_pca_14,emb_pca_15,emb_pca_16,emb_pca_17,emb_pca_18,emb_pca_19,emb_pca_20,emb_pca_21,emb_pca_22,emb_pca_23,emb_pca_24,emb_pca_25,emb_pca_26,emb_pca_27,emb_pca_28,emb_pca_29,emb_pca_30,emb_pca_31
S0056,3.1,3.1,85,0,1,1,1,1,5,2.0,-0.10777201,-0.1591622,-0.3375034,-0.05259135,0.075549036,0.20437554,-0.069580235,-0.023109801,0.023728833,0.021903785,0.043160222,0.0674618,-0.044584222,0.067112,-0.07493236,-0.028032517,-0.0024592797,-0.025974989,-0.003154802,-0.035985585,0.056607656,-0.029143618,-0.06278839,0.052721817,-0.038870238,-0.013837739,-0.012927509,0.073569745,0.05026319,-0.02927553,0.040065855,-0.042101867
S0057,3.13,3.13,80,1,1,1,1,1,5,2.0,-0.1889011,-0.08342262,-0.060576625,-0.00036295658,0.14121325,-0.17629579,-0.006879637,-0.15601741,-0.1020456,-0.13748227,-0.18121013,-0.019534515,0.034853525,0.052088127,0.029366385,-0.025380172,-0.032702003,-0.016872192,0.021528574,0.012802946,0.03562575,0.04595514,-0.043468952,0.009107674,-0.018719776,-0.07971678,-0.0016199294,0.061076626,0.0293027,-0.028175037,-0.014039498,0.047806468
S0058,3.87,3.87,79,0,1,1,1,1,5,2.0,0.31203723,0.14579643,-0.10225601,0.17354558,0.035822313,0.031057931,0.088778645,0.1369048,-0.0010038033,-0.0028288318,-0.017352581,-0.078305066,-0.09070359,-0.024241244,-0.04030423,-0.103856616,0.020634025,0.026313279,-0.00046840668,0.008855036,-0.080990784,0.03485717,0.053718854,0.0323095,0.07123835,-0.02580833,0.028301183,-0.012951749,0.005348741,-0.008043728,0.03813349,0.029069554
S0059,2.97,2.97,76,1,1,1,1,1,4,2.5,0.16410792,-0.2477001,0.29607803,-0.1334515,-0.098910145,-0.06185292,-0.0103201205,-0.17347758,0.05454203,-0.048950482,0.021034172,-0.05934581,-0.123421595,0.028451864,-0.026712652,0.028648047,0.04354158,-0.031046333,0.03700244,-0.014799844,-0.020002589,0.027616872,-0.0049207592,-0.038307924,0.045383804,0.039871458,0.036145553,-0.022295536,0.075208165,-0.07263461,-0.045183234,0.008075795
S0060,3.0,3.0,83,0,2,1,1,1,5,2.0,-0.059716895,-0.15823665,-0.19899519,0.16991425,-0.23260462,-0.049258463,0.0062245536,0.008671278,-0.019425172,0.058263574,-0.080689184,0.03296766,0.0598568,-0.10555438,-0.06144612,-0.0039185844,-0.05569384,-0.014803328,-0.0003982255,-0.0022680806,0.010028191,0.024012173,0.015924359,-0.003155272,-0.0066290568,0.028280571,0.07036648,-0.035732985,0.0012387462,0.028346984,0.0004356674,0.07035461
S0061,3.71,3.71,87,2,1,1,1,1,5,2.0,-0.2275505,0.033980515,0.026343225,-0.08578945,0.17582743,-0.08525707,0.030335514,0.048220053,0.050625037,-0.0060500866,-0.02473912,-0.023973698,0.027137795,0.030867768,-0.033902735,0.0570466,0.047332015,-0.09796888,0.016191566,0.019840691,0.049334258,-0.032729335,-0.014141774,0.007083549,-0.009381164,0.06303472,0.031744476,-0.01532744,0.015889544,0.033885036,-0.047965273,-0.014879881
S0062,3.34,3.34,100,0,1,1,1,1,4,2.5,0.4768417,0.005027042,-0.17184679,0.0016364817,0.09499736,0.07750091,-0.14715074,0.116490774,0.028778337,0.054604497,0.031266816,0.027803332,0.05380374,0.04663096,-0.018431786,-0.0771176,0.068934485,-0.023298517,-0.0047353236,0.07822788,-0.039848614,0.010306188,0.09573477,0.03861161,0.05362388,-0.024750281,-0.012164406,0.064150564,-0.0044903727,-0.01923713,0.035295393,-0.03673036
S0063,3.0,3.0,78,3,1,1,1,1,5,2.0,0.073491186,-0.12639005,0.2680653,-0.22706853,0.012220915,-0.04475004,0.025509143,-0.003741529,-0.07988974,-0.023000915,0.035472054,0.019445136,0.09117619,-0.011072736,0.016139848,-0.017128063,0.05119988,0.1258657,0.05249845,0.021061812,0.014010992,0.0373957,-0.03999843,0.0034913027,0.006121492,-0.013596563,-0.063715756,-0.0081278,0.058059823,-0.026352065,-0.007247132,0.016643142
S0064,3.75,3.75,78,2,1,1,1,1,4,2.5,-0.06891218,-0.117231086,-0.07708645,-0.15860742,-0.22161247,-0.060643274,-0.09537077,-0.07295404,-0.11051374,-0.10740065,0.009480861,-0.07153968,-0.06674458,0.030369725,-0.024882063,0.005767847,0.05760163,-0.036284048,0.02852627,-0.060882494,-0.02067039,-0.05591393,-0.028296884,0.00659009,0.033885684,0.062110294,-0.027240206,0.00808792,0.002933432,0.02166274,0.010969816,0.033035956
S0065,3.49,3.49,100,0,1,2,1,1,4,2.5,-0.034075357,-0.10762659,-0.12641664,0.025157224,0.20752513,-0.15283355,-0.09483884,0.14314507,0.08251384,-0.030741567,0.04087959,-0.025505912,-0.0049151927,-0.058083422,0.028563598,-0.023552347,-0.025742428,0.027206814,-0.0016387161,-0.041382223,0.037137844,-0.039508764,-0.004382091,0.0038426602,0.03963545,-0.044019755,0.013929168,0.0055664117,0.017164867,0.0562486,-0.05056234,0.07645982
S0066,4.0,4.0,92,0,1,1,1,1,5,2.0,0.17350222,0.2702605,0.05018774,-0.13094291,-0.11306747,-0.052474547,-0.045821693,0.078690425,0.053422574,-0.0010513474,0.0052677947,0.028611546,-0.040908907,-0.02713963,-0.051337343,-0.061602328,-0.043322176,-0.021445448,0.07312003,0.0056264377,0.020296698,-0.035327572,0.03404917,-0.024018984,0.009931384,-0.039239578,0.039083507,0.020868348,0.014070321,0.028147448,-0.0021896053,0.010920488
S0067,2.77,2.77,84,1,1,1,1,1,5,2.0,-0.098705515,0.063508764,0.29431906,-0.20172788,0.024696182,0.031417135,0.07182484,0.004396281,-0.11923684,-0.043795507,-0.041383687,-0.052948445,0.115746394,0.020248983,-0.044597268,-0.058700368,0.06807125,-0.0068680593,-0.020294819,-0.009860487,-0.0453367,0.0869921,0.1055875,-0.034828577,-0.09413915,0.03422014,-0.030602178,0.06651815,-0.03830731,-0.063016556,-0.013701924,0.021165252
S0068,3.16,3.16,78,2,1,1,1,1,5,2.0,-0.2822812,-0.046772204,-0.0847444,0.13677417,-0.21101207,0.063829295,0.110058844,-0.028248543,0.032121535,-0.046119936,-0.044139132,0.09061292,-0.054151285,-0.0045118295,0.011061082,0.00034746094,-0.03530066,0.008634599,-0.08122117,-0.08114651,-0.018514676,0.11624547,0.05458953,-0.0084417155,-0.0085268915,0.022354003,-0.0002479115,0.025558064,-0.031012252,-0.04571053,-0.0025686761,-0.012732336
S0069,2.92,2.92,94,0,1,1,1,1,5,2.0,-0.23656613,0.030818842,0.049897507,0.17905052,-0.038770553,-0.112483405,0.0409837,-0.015016968,0.08747191,-0.06892003,0.0402655,0.096653424,0.091988504,-0.01479075,-0.02270249,-0.014064149,0.0041359933,0.025169112,0.014182957,0.0028936765,0.020945083,0.009493664,-0.0071395035,0.020414896,0.014385357,-0.02117946,-0.023644185,0.06196131,0.016950103,-0.062241063,0.03565956,-0.013107363
S0070,4.0,4.0,98,0,1,1,1,1,5,2.0,0.09113395,0.2978531,0.035609387,-0.19810483,-0.04447595,-0.0506856,0.05351556,-0.006911093,-0.07149241,0.09712403,0.0433882,0.057848472,-0.03573135,0.02638408,0.04489076,0.0582183,-0.025247578,-0.020548303,0.032354265,0.044483468,0.0018199976,-0.04819185,-0.08765249,-0.042836875,-0.018233333,-0.009759226,-0.0016420243,0.026737386,0.0047603757,0.044771306,0.013259151,-0.0030482027
S0071,3.45,3.45,80,1,1,1,1,1,4,2.5,0.14712478,-0.1887096,0.10787813,0.26826355,0.071750775,0.18468405,0.008029516,-0.037224658,0.061499406,-0.013684863,0.070514634,-0.0024566168,0.04233473,-0.055575207,-0.043705493,0.10548095,0.051615663,-0.059083886,0.008045437,0.0019869027,-0.044241827,0.052458234,-0.011946536,0.042729314,0.008563943,-0.053291544,0.07089163,-0.029353203,0.04911282,0.032810178,0.019289568,0.007818759
S0072,3.26,3.26,87,1,1,1,1,1,5,2.0,-0.026345564,-0.29549223,-0.19443236,-0.05243785,0.055909082,0.010458001,0.0718723,0.11981777,-0.056399774,-0.068033576,-0.07809086,-0.08351374,-0.088516034,0.029290255,-0.021759855,0.089314096,0.016292375,-0.042796098,-0.024305481,0.100986235,0.08590767,-0.035670284,-0.01544148,0.006934457,-0.056736365,-0.009653242,0.04778039,0.06850237,-0.006697817,0.019017735,0.013819025,-0.028358731
S0073,3.44,3.44,94,2,1,2,1,1,5,2.0,-0.023191588,-0.08160463,0.034528796,-0.02741309,0.046856456,-0.1982639,0.02281493,-0.17180307,-0.0776825,-0.13207965,-0.023158463,0.015304858,0.068481214,0.008371492,-0.048107956,-0.06998053,-0.015527773,-0.04403407,-0.014366294,0.01191492,0.053533833,-0.02012089,-0.023068609,0.013970738,0.033578444,0.017081128,3.573431e-05,0.015647598,0.057681374,0.02020278,-0.04398922,-0.015608075
S0074,3.68,3.68,100,0,1,1,1,1,5,2.0,0.21785063,0.19362882,0.062352188,0.1161895,-0.042599607,0.13497536,-0.102827914,0.023867268,-0.08551265,-0.0020833618,-0.026363047,0.11162374,-0.060679782,-0.049836703,-0.0006610387,0.02450279,0.12978868,-0.034680326,0.05887306,0.02167346,-0.052076142,0.01637339,0.009695093,0.010633555,0.059883717,-0.002324161,0.003771525,0.036866304,0.015772112,0.041301753,0.01948205,-0.028740942
S0075,3.0,3.0,76,1,1,1,1,1,5,2.0,-0.17689274,0.045659367,0.2928315,0.015227976,-0.13329963,0.042998318,0.13738728,-0.08867463,0.024913868,0.0136029,-0.01746722,0.0049007935,-0.045949858,0.008610444,0.0299995,-0.0075548594,-0.06463192,-0.009010625,-0.010926348,0.0286576,0.042984545,-0.011558106,0.067955874,-0.015892131,0.042390693,-0.03745511,-0.011422136,-0.0052098394,-0.039808914,0.009657129,0.032015853,-0.026598623
S0076,3.72,3.72,86,2,1,1,1,1,5,2.0,-0.13981178,0.0081041185,-0.11300958,-0.14963828,-0.087511376,0.18242642,-0.118465476,-0.0025246628,-0.049859572,-0.15243675,0.0068947407,-0.07895297,-0.04876872,-0.072893165,0.06651083,-0.049491867,-0.03807354,-0.07856789,-0.021956313,-0.008121951,-0.012992629,-0.057409655,-0.0010574512,-0.012773804,-0.055170253,0.0054662717,-0.07645447,0.011852492,0.0068876287,-0.00901673,0.012341392,-0.036674485
S0077,3.5,3.5,89,1,1,1,1,1,5,2.0,-0.31614673,0.036904797,0.057881404,0.1827582,-0.015901163,-0.14179243,-0.08516727,0.018008826,0.1005343,0.00856841,0.10996653,-0.005676561,0.0037627579,0.014920214,0.0048658503,0.0020048204,0.06112358,0.014038949,0.03576649,-0.012079586,-0.06829809,0.002485194,-0.034564372,-0.052245606,-0.051070355,0.0024983846,0.05755225,-0.07632593,-0.0595651,-0.045764975,0.06739111,0.025098141
S0078,3.81,3.81,82,1,1,1,1,1,5,2.0,0.2536399,0.27854043,-0.03763717,-0.08877288,0.008307047,0.07398726,-0.01707082,-0.022624275,-0.040843796,-0.08493941,0.082482524,0.026789093,-0.05619658,0.024973892,0.11971245,0.022876907,0.0034883264,0.053106096,0.03524061,0.011804915,0.015117074,0.047595818,0.0075919693,-0.009940733,0.020198477,0.019152967,0.017361706,0.022310028,0.03685174,0.04734304,0.086073,0.060782664
S0079,3.25,3.25,89,2,1,1,1,1,5,2.0,0.2814152,-0.41840008,0.118425556,0.00012954167,0.07003919,-0.016302692,-0.029351912,-0.15979616,-0.03284655,-0.058887724,0.010505111,-0.042988822,0.05358033,0.09181332,-0.04637555,0.08649078,-0.062763385,-0.03547473,0.017062316,0.021173893,-0.03744929,0.0054038363,-0.02591386,-0.013530933,0.063813545,0.027599204,0.040181194,0.040700804,0.047519673,-0.049645565,0.0022770804,0.01737393
S0080,3.11,3.11,100,1,2,1,1,1,5,2.0,-0.097869754,-0.15141162,-0.28217387,-0.021526571,-0.06947805,0.09044832,0.051490806,-0.08807553,0.06509956,-0.16521768,-0.13192068,-0.025099814,0.008717002,0.05490299,-0.015991142,0.035861555,0.012957803,0.008241993,-0.048171066,0.049715586,0.035552382,-0.010132548,-0.006217057,-0.07962883,0.009153202,0.008145355,0.013354596,0.014855733,0.014711145,0.020831235,0.022650829,-0.0003644673
S0081,3.35,3.35,98,0,1,2,1,1,5,2.0,-0.28930128,0.123757824,0.01614918,0.1439818,0.20059913,0.05675262,-0.026549146,-0.11708261,-0.081515305,0.0070096576,0.052050374,0.0685605,-0.13028988,-0.034388788,0.029917588,-0.00069866946,-0.024052689,0.033335045,-0.049144898,-0.00022975352,-0.054832924,0.029244985,-0.03300207,0.046607967,0.053715937,-0.00094388676,-0.04697056,-0.0026845096,0.035572197,0.007330401,-0.014673821,0.0054415027
S0082,3.96,3.96,88,1,1,1,1,1,4,2.5,0.14577825,0.31129637,-0.008323255,0.09966132,0.0071986304,0.14506257,-0.14201322,0.07503647,-0.024740912,0.096186094,-0.045205455,-0.023532625,0.028642332,0.027374292,0.013511527,-0.03690498,-0.04894199,-0.041732278,-0.035414476,0.019292776,0.0052734655,-0.053269353,-0.03480759,0.032168187,0.027302578,0.004302477,0.028803585,0.0007333077,-0.01641526,-0.079250894,0.0017638941,0.029186005
S0083,3.18,3.18,74,1,1,1,1,1,5,2.0,0.014328124,0.05854832,0.31066397,-0.16584162,-0.026774932,0.17630355,-0.03338695,-0.019416945,0.07601221,-0.03627063,-0.051182497,0.009061491,-0.067831345,-0.024990216,-0.06783782,0.065375976,0.057316493,-0.03664609,0.07439928,-0.010767582,0.007332152,0.033153716,-0.016535928,-0.00027820846,-0.018978685,0.040006272,-0.024673114,0.007446996,-0.026986787,-0.030120468,-0.03969093,-0.010249484
S0084,3.64,3.64,99,2,2,1,1,1,5,2.0,-0.05268687,-0.12692921,-0.2777525,-0.19689889,-0.009915639,0.03056862,0.098878555,-0.0004740545,-0.038981203,0.09762377,0.07958603,0.0584288,0.0013287546,-0.0640411,0.016849725,0.0213657,-0.044050023,-0.059388086,0.072192214,-0.023714518,0.002825265,0.057104573,0.010781226,0.004395204,-0.057849485,0.009543871,-0.06336294,-0.025341718,-0.06290932,0.007116562,-0.048318624,-0.034247015
S0085,3.89,3.89,82,2,1,1,1,1,4,2.5,-0.08486619,0.0073952503,-0.040082097,0.04270788,0.2008211,0.021073774,-0.04610537,-0.09074251,0.16331948,-0.059260022,0.14998648,-0.018971903,-0.0049221446,-0.08710359,0.063916616,-0.04529723,0.031513836,0.053758413,-0.045682643,-0.014317539,0.0055124303,-0.04162441,0.0466955,0.055467956,0.052689407,0.03211667,-0.03090592,-0.016232682,-0.03523339,0.009545695,-0.045356687,0.06407981
S0086,3.71,3.71,97,0,1,1,1,1,5,2.0,0.2471557,0.24493964,0.018355638,0.1931544,0.04682233,0.10070368,0.08227337,-0.0042870585,-0.04296786,-0.021330388,-0.0826967,-0.14942849,0.0386144,-0.06994645,0.00046447234,0.07517191,-0.0044943467,-0.007601112,-0.037906177,-0.050624043,0.077532396,0.020163994,-0.06301895,-0.029682757,-0.036084574,0.015216368,-0.021369223,-0.0015043323,-0.037302937,-0.037626605,0.0308456,-0.020352805
S0087,3.19,3.19,88,1,1,1,1,1,5,2.0,0.04234893,0.0045387177,0.23292552,0.07535715,-0.11721421,-0.010691184,0.03457455,0.0072235432,-0.09244821,-0.027406175,0.045594245,-0.026880348,0.07251251,0.044161372,-0.068345204,0.044590168,0.019701045,-0.085457616,0.027653873,-0.07631989,-0.032359485,-0.056898788,0.0020269523,0.038786616,0.025998127,-0.0015887889,0.011869932,-0.04010734,-0.057176095,0.09156631,-0.031839814,-0.029525355
S0088,3.52,3.52,87,0,1,1,1,1,5,2.0,-0.0015577782,-0.124167934,-0.20250459,-0.10524269,-0.02720763,0.08603891,-0.17131154,-0.107326984,-0.07605341,0.09236339,0.056135777,0.020980086,-0.06357228,0.0114760185,-0.0059929704,0.0070990096,0.07060868,0.010087782,-0.07675817,-0.0026072294,0.007512742,-0.104396194,0.025810955,-0.050949402,-0.052735806,-0.053162012,-0.0042961626,0.07441389,-0.004597176,0.029396357,0.00084593025,0.02009796
S0089,3.63,3.63,84,0,1,2,1,1,4,2.5,-0.11873427,-0.08171713,0.07871653,0.19078897,0.0421012,-0.04406532,-0.11394139,-0.04639318,-0.14879416,-0.036648054,-0.067152075,-0.01832324,-0.048755344,0.025058707,0.003183913,-0.00418674,0.07617077,-0.011571026,-0.042959556,-0.0113337375,0.11279411,0.01411446,-0.041208297,-0.0149703985,0.028391816,-0.03715395,0.0013956085,0.016078603,0.017107232,-0.008330455,0.051244467,0.0155604705
S0090,3.62,3.62,100,0,1,1,1,1,5,2.0,0.03187381,0.12096479,0.10348994,0.14497459,0.008086415,-0.024920836,0.033193562,0.09386095,-0.08420074,-0.046769213,-0.015083936,0.024121562,-0.08369918,-0.09648599,-0.09513578,-0.07411374,0.008329457,-0.041325483,0.03484997,-0.053450998,0.03853141,-0.008782547,-0.0140830595,-0.09778693,-0.06669273,-0.04131852,0.021458698,-0.020363769,-0.0055607143,-0.014569085,-0.026972996,-0.028218761
S0091,3.4,3.4,68,3,1,1,1,1,4,2.5,-0.042518836,-0.11581641,0.204208,0.15403363,-0.0031145485,0.06408831,0.14207557,0.075780176,0.015817089,-0.043507587,0.078499354,-0.08506877,-0.04063543,0.06286254,0.013926588,-0.043062914,-0.08743664,-0.06657145,-0.032233298,-0.03412701,0.034828525,-0.04123617,0.023485407,-0.06361585,0.031249262,0.0095944675,0.0008272498,-0.009239654,-0.040218834,0.04874652,-0.0023767464,-0.032858886
S0092,3.64,3.64,84,1,2,1,1,1,5,2.0,0.07149297,-0.24091893,-0.406664,-0.057774626,-0.10182308,-0.032695595,0.059495553,0.075823896,0.08507363,-0.04081678,0.017052464,-0.11408341,0.019387368,0.06582554,-0.13380232,0.058403373,-0.017545681,0.16462262,6.7699046e-05,0.08306718,-0.016114913,-0.05206358,-0.007165533,-0.014255981,0.07274863,-0.069487736,0.046691004,0.024615476,-0.01456427,0.0148043735,0.029433304,-0.017414238
S0093,2.99,2.99,86,2,1,2,1,1,5,2.0,-0.24457099,0.18239908,0.12555288,0.085056126,0.11570033,0.03424608,0.18519713,-0.024125146,-0.06689809,0.004301514,-0.050096106,-0.05663915,-0.1334733,-0.07503827,-0.01572439,-0.13735963,-0.016884277,-0.0008737313,-0.06241881,-0.020264426,-0.02160264,-0.03152751,-0.018169137,0.0142166335,0.009436819,-0.00060980767,0.026824897,0.023118528,0.040487558,-0.015447295,-0.06771179,-0.00093164656
S0094,3.99,3.99,87,0,1,1,1,1,5,2.0,0.36513963,0.12576109,0.0058804257,-0.08754184,-0.04383344,-0.06828343,-0.09803907,0.016469428,0.061483286,0.017590733,-0.039134134,-0.025926793,-0.07046139,-0.0052742953,0.007857276,0.045666642,-0.0014773995,-0.055974714,-0.039088283,-0.07808231,0.037646115,0.051094048,-0.05515611,-0.04190737,-0.009981875,0.09703913,-0.053193636,0.028318549,-0.039389152,-0.0031982716,-0.009957669,-0.08666228
S0095,3.33,3.33,82,2,1,1,1,1,5,2.0,0.160059,-0.21608265,0.236432,-0.19373658,0.057571087,-0.04514463,0.062925994,-0.08623218,-0.0066433395,0.112547606,0.021034667,0.017277703,-0.016540574,0.004227832,-0.04776721,-0.085345045,-0.06423734,0.079255804,-0.040589895,0.04140228,-0.019971786,0.064681925,0.031724703,-0.0619803,-0.025084773,-0.004318639,0.0037484365,-0.12887314,0.0127726905,0.0008998011,0.033180133,-0.047251727
S0096,3.47,3.47,95,1,1,1,1,1,5,2.0,0.12283369,-0.16111074,-0.36151236,-0.005420674,-0.019976873,0.00038270454,0.22602741,-0.028639862,0.13433759,0.058084864,-0.18028909,-0.032707237,0.097656585,0.03130324,-0.019452963,-0.040722556,0.079219736,-0.04175869,0.05273931,-0.018621221,-0.07240631,-0.10229722,0.054808643,0.054013725,-0.012243118,0.050845493,0.036892626,-0.05021283,0.048511922,-0.016223947,0.05429824,-0.0015609057
S0097,3.3,3.3,87,0,1,3,1,1,5,2.0,-0.33484638,0.14267498,0.15365392,0.085507706,0.021233385,-0.07788634,0.062193934,-0.069681905,0.1023218,0.0846649,0.10032812,-0.054380883,-0.035083205,0.03803779,-0.0032586635,-0.018516647,0.021129455,0.07857934,0.013651963,0.002346101,-0.06915821,0.011736738,-0.02139579,0.034296125,-0.01761947,-0.00360377,-0.0065954886,0.058508504,-0.031763177,-0.0336394,-0.0060977023,0.0032393315
S0098,3.33,3.33,85,1,1,1,1,1,5,2.0,0.19598018,0.23793362,-0.032337293,-0.09534926,0.124086246,-0.00981535,0.046093564,0.078528315,-0.018766798,-0.00061071763,-0.11602949,-0.079378136,-0.06767078,-0.06385118,-0.024028024,0.0029739407,-0.0007775573,-0.071481,0.061503876,-0.0104673095,0.028038528,0.057903487,-0.016102633,-0.04557177,0.0046702963,0.029337311,-0.05953985,0.015406095,0.026395507,0.09134786,0.041172378,0.026070926
S0099,3.13,3.13,86,1,1,1,1,1,5,2.0,0.008901989,-0.06797457,0.25370404,0.080413476,-0.064454906,0.028844656,0.03216623,-0.020890845,-0.030420128,0.1445179,0.010755115,-0.015299631,-0.014590502,0.119681865,-0.04209458,-0.013153522,0.0013456468,0.0030841092,0.019240422,0.048454545,0.013910225,-0.014437546,0.05704807,-0.015172778,-0.014251007,-0.007804238,-0.06574637,-0.0070090466,0.020782925,0.0030271744,0.0039617796,0.011177155
S0100,3.52,3.52,87,0,1,1,1,1,5,2.0,-0.23452713,-0.14608681,-0.27048206,-0.25861567,0.0038037188,0.034850053,0.021529462,0.09960742,-0.056727227,0.11925469,-0.049014997,0.03949788,0.022524847,0.095926665,0.007236356,-0.05354737,0.13175325,-0.07239887,0.030014122,-0.061478645,-0.025543537,0.055511862,-0.027348459,0.022157732,0.07162401,0.07247485,-0.04651841,-0.004903427,-0.028667895,-0.038767166,-0.02486682,0.07289963
S0101,3.4,3.4,99,2,1,3,1,1,5,2.0,-0.18525645,0.16142313,-0.0725735,-0.0034981607,0.24942186,0.061955303,-0.0010620201,-0.111325435,0.061539773,0.019231478,0.057156306,-0.029060496,0.016476821,0.028810574,-0.0121157495,-0.023025017,0.0073102694,0.03470363,-0.0025603573,-0.004332849,0.05242745,-0.024363222,-0.076129496,-0.011036244,0.02086497,0.024351474,0.0068909107,0.023963932,-0.0409865,0.0421838,0.0044906097,-0.026352862
S0102,3.94,3.94,100,1,1,1,1,1,5,2.0,0.30153117,0.027915617,-0.2654126,0.050521012,0.20311745,-0.09303864,0.03950618,0.099525735,-0.13134369,-0.07343892,-0.10269109,0.12574382,-0.16348438,0.042374495,-0.0243968,0.07596478,0.014492495,0.0014714947,-0.0028360717,-0.023527125,-0.15400973,-0.06775503,-0.08506269,-0.015098992,0.028551027,-0.0418407,0.06207817,-0.04828943,-0.0071114567,0.0051622284,-0.0007463936,-0.02308463
S0103,3.18,3.18,84,3,1,1,1,1,5,2.0,-0.045761414,-0.11704991,0.31469935,0.029885422,-0.04540667,0.1548792,-0.07990506,-0.02410175,-0.084606595,0.032991964,0.026529977,0.045963928,0.064028904,0.08195065,-0.02670869,-0.015585547,0.05606738,-0.040481932,-0.014959333,0.054338295,0.020745307,-0.017876174,0.015836619,0.026013335,-0.033728916,0.044377096,0.034679726,-0.0024070153,-0.0011851832,-0.0043157195,0.007488956,0.01154375
S0104,3.47,3.47,86,2,2,1,1,1,5,2.0,-0.19197884,-0.124867305,-0.033248525,0.09316503,-0.17414345,-0.029366702,0.00646199,-0.063357234,-0.15754294,-0.036595102,-0.045836646,-0.11421153,-0.01841481,0.015172295,0.031868897,-0.0016392415,0.0343019,-0.0030747664,-0.01648083,0.0026594643,0.017408535,-0.03294731,0.018909482,0.04609036,-0.06090436,-0.013847015,0.0014458795,-0.013970437,0.022905717,0.032737136,0.013776305,-0.010255796
S0105,3.54,3.54,79,1,1,2,1,1,5,2.0,-0.23427568,0.090961285,-0.033543594,-0.13760643,0.09366536,-0.10574055,-0.087128974,0.047693912,-0.03108565,0.030755002,-0.11945424,-0.056335628,0.0267609,0.05193419,-0.059792895,-0.04064719,-0.0055273385,-0.015726458,-0.014123977,0.037388258,0.024975285,0.017789239,-0.02608039,-0.025949515,0.11470221,-0.053436298,-0.054629024,-0.03264231,-0.059665885,0.034932178,0.01667978,0.04863417
