job_id,job_title,company,location,department,job_level,required_experience_years,required_skills,preferred_certificates,date_posted,job_url,job_description
J0083,Lead Systems Administrator,Alex Tech Egypt,Aswan,Network,Junior,5,"Computer Vision, Ansible, Microservices, Linux, Sql, Gcp, Git, Aws",Cisco CCNA,2025-11-07,https//example.com/jobs/83,"Looking for a Junior Systems Administrator to join ALEX Tech. Must have experience in Computer Vision, Ansible, Microservices. Preferred certification Cisco CCNA."
J0084,Senior Cloud Engineer,Cloudworks Egypt Ltd,Giza,Cloud/DevOps,Mid,1,"Aws, Numpy, Hipaa, Computer Vision, Python, Sql",AWS Certified Developer,2025-11-10,https//example.com/jobs/84,"Looking for a Mid Cloud Engineer to join CloudWorks Egypt. Must have experience in AWS, NumPy, HIPAA. Preferred certification AWS Certified Developer."
J0085,Junior Cybersecurity Analyst,Techsol Egypt Egypt,Mansoura,Other,Mid,7,"Gcp, Firewalls, Pandas, Computer Vision, Django, Sql, Node.Js, Docker",Huawei HCIP,2025-10-21,https//example.com/jobs/85,"Looking for a Mid Cybersecurity Analyst to join TechSol Egypt. Must have experience in GCP, Firewalls, Pandas. Preferred certification Huawei HCIP."
J0086,Senior Software Engineer,Deltabyte Solutions,Tanta,Software,Senior,9,"Ci/Cd, Routing, Spark, Tensorflow, Aws",AWS Certified Developer,2025-09-29,https//example.com/jobs/86,"Looking for a Senior Software Engineer to join DeltaByte. Must have experience in CI/CD, Routing, Spark. Preferred certification AWS Certified Developer."
J0087,Senior Backend Developer,Techsol Egypt Inc,Mansoura,Software,Lead,7,"Azure, Terraform, Tensorflow",Google Professional Data Engineer,2025-10-20,https//example.com/jobs/87,"Looking for a Lead Backend Developer to join TechSol Egypt. Must have experience in Azure, Terraform, TensorFlow. Preferred certification Google Professional Data Engineer."
J0088,Principal Devops Engineer,Masrsoft Group,Aswan,Cloud/DevOps,Mid,2,"Django, Rest Apis, Spark, Linux, C, Computer Vision, Docker",Huawei HCIP,2025-10-19,https//example.com/jobs/88,"Looking for a Mid DevOps Engineer to join MasrSoft. Must have experience in Django, REST APIs, Spark. Preferred certification Huawei HCIP."
J0089,Mid-Level Business Analyst,Delta Systems Ltd,Tanta,Data,Junior,7,"Nlp, Javascript, Numpy, Linux, Docker, Flask, Ci/Cd, Aws",AWS Certified Developer,2025-11-02,https//example.com/jobs/89,"Looking for a Junior Business Analyst to join Delta Systems. Must have experience in NLP, JavaScript, NumPy. Preferred certification AWS Certified Developer."
J0090,Senior Data Analyst,Masrsoft Solutions,Cairo,Data,Junior,8,"Tensorflow, Iso27001, Kubernetes, React, Python",Not Specified,2025-10-04,https//example.com/jobs/90,"Looking for a Junior Data Analyst to join MasrSoft. Must have experience in TensorFlow, ISO27001, Kubernetes. Preferred certification not required."
J0091,Mid-Level Embedded Systems Engineer,Delta Systems Ltd,Hurghada,Network,Junior,3,"Python, Linux, Pytorch, Tensorflow, Gcp, Nosql, Flask",AWS Certified Solutions Architect,2025-09-29,https//example.com/jobs/91,"Looking for a Junior Embedded Systems Engineer to join Delta Systems. Must have experience in Python, Linux, PyTorch. Preferred certification AWS Certified Solutions Architect."
J0092,Mid-Level Software Engineer,Alex Tech Solutions,Hurghada,Software,Mid,3,"Gcp, Javascript, Tensorflow, Spark, Aws, Python",Not Specified,2025-09-28,https//example.com/jobs/92,"Looking for a Mid Software Engineer to join ALEX Tech. Must have experience in GCP, JavaScript, TensorFlow. Preferred certification not required."
J0093,Mid-Level Frontend Developer,Smartdata Labs Ltd,Suez,Software,Senior,8,"Microservices, Aws, C, Ansible, Routing, Ci/Cd, Kubernetes, Python, Tensorflow",AWS Certified Solutions Architect,2025-09-24,https//example.com/jobs/93,"Looking for a Senior Frontend Developer to join SmartData Labs. Must have experience in Microservices, AWS, C. Preferred certification AWS Certified Solutions Architect."
J0094,Junior Product Manager,Giza Networks Group,Aswan,Software,Mid,10,"React, Node.Js, Switching, Pytorch, Firewalls, Tensorflow",Cisco CCNA,2025-10-30,https//example.com/jobs/94,"Looking for a Mid Product Manager to join Giza Networks. Must have experience in React, Node.js, Switching. Preferred certification Cisco CCNA."
J0095,Junior Embedded Systems Engineer,Pyramid Solutions Egypt,Tanta,Network,Mid,5,"Microservices, Hadoop, Django, Flask, Kubernetes, Iso27001, Docker",Certified Information Systems Security Professional (CISSP),2025-11-16,https//example.com/jobs/95,"Looking for a Mid Embedded Systems Engineer to join Pyramid Solutions. Must have experience in Microservices, Hadoop, Django. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0096,Junior Ai Researcher,Giza Networks Group,Tanta,AI,Senior,10,"Django, Switching, Hadoop, Iso27001, Gcp, Computer Vision",Huawei HCIA,2025-11-03,https//example.com/jobs/96,"Looking for a Senior AI Researcher to join Giza Networks. Must have experience in Django, Switching, Hadoop. Preferred certification Huawei HCIA."
J0097,Junior Product Manager,Nilesoft Ltd,Giza,Software,Senior,8,"Django, Computer Vision, Tensorflow, Javascript, 5G, Flask, Kubernetes",Google Professional Data Engineer,2025-10-13,https//example.com/jobs/97,"Looking for a Senior Product Manager to join NileSoft. Must have experience in Django, Computer Vision, TensorFlow. Preferred certification Google Professional Data Engineer."
J0098,Principal Database Administrator,Futurevision Group,Cairo,Data,Lead,8,"Django, Iso27001, Microservices, Kubernetes, Pytorch",Certified Information Systems Security Professional (CISSP),2025-10-05,https//example.com/jobs/98,"Looking for a Lead Database Administrator to join FutureVision. Must have experience in Django, ISO27001, Microservices. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0099,Principal Full Stack Developer,Alex Tech Ltd,Tanta,Software,Junior,4,"Aws, Hadoop, Hipaa, Java, Linux, Terraform, Nosql, Docker, Node.Js",Cisco CCNA,2025-11-04,https//example.com/jobs/99,"Looking for a Junior Full Stack Developer to join ALEX Tech. Must have experience in AWS, Hadoop, HIPAA. Preferred certification Cisco CCNA."
J0100,Lead Systems Administrator,Alex Tech Group,Tanta,Network,Intern,2,"Iso27001, Numpy, React, Pytorch",AWS Certified Solutions Architect,2025-09-26,https//example.com/jobs/100,"Looking for a Intern Systems Administrator to join ALEX Tech. Must have experience in ISO27001, NumPy, React. Preferred certification AWS Certified Solutions Architect."
J0101,Lead It Support Engineer,Delta Systems Group,Aswan,Cloud/DevOps,Mid,5,"Computer Vision, Routing, Switching, Iso27001, Aws",AWS Certified Developer,2025-11-16,https//example.com/jobs/101,"Looking for a Mid IT Support Engineer to join Delta Systems. Must have experience in Computer Vision, Routing, Switching. Preferred certification AWS Certified Developer."
J0102,Junior Backend Developer,Cairocloud Group,Alexandria,Software,Senior,4,"Linux, Elasticsearch, Hadoop, React, Kubernetes, Aws",Certified Information Systems Security Professional (CISSP),2025-10-29,https//example.com/jobs/102,"Looking for a Senior Backend Developer to join CairoCloud. Must have experience in Linux, ElasticSearch, Hadoop. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0103,Lead Business Analyst,Giza Networks Ltd,Mansoura,Data,Junior,3,"Hadoop, Flask, Tcp/Ip, Firewalls, Rest Apis, Kubernetes",Not Specified,2025-11-02,https//example.com/jobs/103,"Looking for a Junior Business Analyst to join Giza Networks. Must have experience in Hadoop, Flask, TCP/IP. Preferred certification not required."
J0104,Senior Systems Administrator,Techsol Egypt Egypt,Hurghada,Network,Mid,3,"Kubernetes, Routing, Tensorflow",Cisco CCNA,2025-10-09,https//example.com/jobs/104,"Looking for a Mid Systems Administrator to join TechSol Egypt. Must have experience in Kubernetes, Routing, TensorFlow. Preferred certification Cisco CCNA."
J0105,Junior Cloud Engineer,Nilesoft Ltd,Cairo,Cloud/DevOps,Mid,7,"Tensorflow, Pandas, Terraform, Aws",Not Specified,2025-10-26,https//example.com/jobs/105,"Looking for a Mid Cloud Engineer to join NileSoft. Must have experience in TensorFlow, Pandas, Terraform. Preferred certification not required."
J0106,Mid-Level Devops Engineer,Nilesoft Inc,Aswan,Cloud/DevOps,Senior,6,"Java, Ci/Cd, React, Switching, Hadoop, Numpy, Node.Js, Docker",Google Professional Data Engineer,2025-10-09,https//example.com/jobs/106,"Looking for a Senior DevOps Engineer to join NileSoft. Must have experience in Java, CI/CD, React. Preferred certification Google Professional Data Engineer."
J0107,Junior Full Stack Developer,Giza Networks Solutions,Cairo,Software,Lead,9,"Ci/Cd, Computer Vision, Node.Js, Hadoop, Django, Azure, Terraform, Kubernetes, Tensorflow, Docker",Google Professional Data Engineer,2025-10-24,https//example.com/jobs/107,"Looking for a Lead Full Stack Developer to join Giza Networks. Must have experience in CI/CD, Computer Vision, Node.js. Preferred certification Google Professional Data Engineer."
J0108,Senior Frontend Developer,Giza Networks Group,Mansoura,Software,Senior,7,"Sql, React, Microservices, Flask, Ansible",Not Specified,2025-10-03,https//example.com/jobs/108,"Looking for a Senior Frontend Developer to join Giza Networks. Must have experience in SQL, React, Microservices. Preferred certification not required."
J0109,Junior Devops Engineer,Alex Tech Inc,Alexandria,Cloud/DevOps,Junior,4,"Docker, Nosql, Pytorch, React, Rest Apis",Certified Information Systems Security Professional (CISSP),2025-11-08,https//example.com/jobs/109,"Looking for a Junior DevOps Engineer to join ALEX Tech. Must have experience in Docker, NoSQL, PyTorch. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0110,Junior Embedded Systems Engineer,Cloudworks Egypt Group,Suez,Network,Mid,7,"Pytorch, Elasticsearch, React, Git, Routing",Cisco CCNA,2025-10-28,https//example.com/jobs/110,"Looking for a Mid Embedded Systems Engineer to join CloudWorks Egypt. Must have experience in PyTorch, ElasticSearch, React. Preferred certification Cisco CCNA."
J0111,Junior Backend Developer,Alex Tech Group,Giza,Software,Junior,9,"Javascript, Computer Vision, Tcp/Ip, Kubernetes, Aws",AWS Certified Developer,2025-11-01,https//example.com/jobs/111,"Looking for a Junior Backend Developer to join ALEX Tech. Must have experience in JavaScript, Computer Vision, TCP/IP. Preferred certification AWS Certified Developer."
J0112,Junior Frontend Developer,Deltabyte Solutions,Aswan,Software,Mid,1,"Iso27001, Docker, Switching, Git, Microservices, Pytorch",AWS Certified Solutions Architect,2025-10-19,https//example.com/jobs/112,"Looking for a Mid Frontend Developer to join DeltaByte. Must have experience in ISO27001, Docker, Switching. Preferred certification AWS Certified Solutions Architect."
J0113,Lead Full Stack Developer,Cloudworks Egypt Ltd,Tanta,Software,Lead,6,"Nosql, C, Azure, Elasticsearch, Terraform, Sql, Computer Vision",Cisco CCNP,2025-11-18,https//example.com/jobs/113,"Looking for a Lead Full Stack Developer to join CloudWorks Egypt. Must have experience in NoSQL, C, Azure. Preferred certification Cisco CCNP."
J0114,Lead Systems Administrator,Giza Networks Group,Aswan,Network,Senior,6,"React, 5G, Django, Hipaa, Pandas, Sql, Docker, Node.Js",Cisco CCNA,2025-10-07,https//example.com/jobs/114,"Looking for a Senior Systems Administrator to join Giza Networks. Must have experience in React, 5G, Django. Preferred certification Cisco CCNA."
J0115,Principal Quality Assurance Engineer,Cairocloud Group,Tanta,Software,Junior,3,"Routing, Numpy, Tensorflow, Node.Js, Hipaa",Google Professional Data Engineer,2025-11-01,https//example.com/jobs/115,"Looking for a Junior Quality Assurance Engineer to join CairoCloud. Must have experience in Routing, NumPy, TensorFlow. Preferred certification Google Professional Data Engineer."
J0116,Senior Cloud Engineer,Cairocloud Egypt,Giza,Cloud/DevOps,Mid,8,"Computer Vision, Java, Firewalls, Routing, Nosql, Kubernetes, 5G, Tensorflow, React, Docker",Certified Information Systems Security Professional (CISSP),2025-10-03,https//example.com/jobs/116,"Looking for a Mid Cloud Engineer to join CairoCloud. Must have experience in Computer Vision, Java, Firewalls. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0117,Junior Ai Researcher,Cairocloud Egypt,Alexandria,AI,Junior,2,"Terraform, Ansible, C, 5G, Tensorflow, Pandas, Pytorch",Huawei HCIA,2025-10-02,https//example.com/jobs/117,"Looking for a Junior AI Researcher to join CairoCloud. Must have experience in Terraform, Ansible, C. Preferred certification Huawei HCIA."
J0118,Lead Quality Assurance Engineer,Cloudworks Egypt Egypt,Alexandria,Software,Senior,6,"Computer Vision, Azure, Elasticsearch, Tcp/Ip, Hipaa, Aws, Tensorflow",Not Specified,2025-10-06,https//example.com/jobs/118,"Looking for a Senior Quality Assurance Engineer to join CloudWorks Egypt. Must have experience in Computer Vision, Azure, ElasticSearch. Preferred certification not required."
J0119,Principal Systems Administrator,Cloudworks Egypt Ltd,Suez,Network,Senior,10,"Iso27001, Elasticsearch, Ci/Cd, Tcp/Ip, Pandas",Not Specified,2025-10-24,https//example.com/jobs/119,"Looking for a Senior Systems Administrator to join CloudWorks Egypt. Must have experience in ISO27001, ElasticSearch, CI/CD. Preferred certification not required."
J0120,Mid-Level Database Administrator,Cairocloud Solutions,Hurghada,Data,Senior,6,"Javascript, Git, Computer Vision, Hipaa, Django, Python, Tensorflow",Not Specified,2025-11-14,https//example.com/jobs/120,"Looking for a Senior Database Administrator to join CairoCloud. Must have experience in JavaScript, Git, Computer Vision. Preferred certification not required."
J0121,Senior Full Stack Developer,Pharos Ai Inc,Giza,Software,Senior,11,"Microservices, Pytorch, Hadoop, Node.Js, Aws, Elasticsearch, Sql",Cisco CCNP,2025-11-19,https//example.com/jobs/121,"Looking for a Senior Full Stack Developer to join Pharos AI. Must have experience in Microservices, PyTorch, Hadoop. Preferred certification Cisco CCNP."
J0122,Lead Software Engineer,Giza Networks Solutions,Cairo,Software,Mid,5,"Pandas, Node.Js, Computer Vision, Aws, Sql, Python",AWS Certified Solutions Architect,2025-10-11,https//example.com/jobs/122,"Looking for a Mid Software Engineer to join Giza Networks. Must have experience in Pandas, Node.js, Computer Vision. Preferred certification AWS Certified Solutions Architect."
J0123,Lead Full Stack Developer,Futurevision Solutions,Tanta,Software,Senior,9,"Tcp/Ip, Git, Tensorflow, Kubernetes, Sql, Node.Js",Certified Information Systems Security Professional (CISSP),2025-10-19,https//example.com/jobs/123,"Looking for a Senior Full Stack Developer to join FutureVision. Must have experience in TCP/IP, Git, TensorFlow. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0124,Senior Quality Assurance Engineer,Techsol Egypt Egypt,Giza,Software,Intern,2,"Pytorch, Hipaa, Ansible, Hadoop",AWS Certified Developer,2025-11-09,https//example.com/jobs/124,"Looking for a Intern Quality Assurance Engineer to join TechSol Egypt. Must have experience in PyTorch, HIPAA, Ansible. Preferred certification AWS Certified Developer."
J0125,Mid-Level Systems Administrator,Delta Systems Ltd,Mansoura,Network,Junior,3,"Ci/Cd, React, Flask, Rest Apis, Java, Microservices",Huawei HCIP,2025-11-05,https//example.com/jobs/125,"Looking for a Junior Systems Administrator to join Delta Systems. Must have experience in CI/CD, React, Flask. Preferred certification Huawei HCIP."
J0126,Mid-Level Machine Learning Engineer,Pharos Ai Ltd,Aswan,AI,Intern,1,"Azure, Iso27001, Spark, Nosql, Node.Js, React, Sql, Docker",Not Specified,2025-10-14,https//example.com/jobs/126,"Looking for a Intern Machine Learning Engineer to join Pharos AI. Must have experience in Azure, ISO27001, Spark. Preferred certification not required."
J0127,Principal Frontend Developer,Pyramid Solutions Egypt,Cairo,Software,Mid,10,"Pandas, Computer Vision, Gcp",AWS Certified Solutions Architect,2025-10-13,https//example.com/jobs/127,"Looking for a Mid Frontend Developer to join Pyramid Solutions. Must have experience in Pandas, Computer Vision, GCP. Preferred certification AWS Certified Solutions Architect."
