CourseProvider,CourseTitle,Description,SkillsGained,Department,Level,Track
AWS,AWS Data Analytics - Cohort 13 (Part 3),Data analysis at scale on AWS,Data Analysis;BI,IS,Beginner,Data
AWS,AWS Cloud Architecture Path - Cohort 14 (Part 2),Design and operate secure cloud infrastructure,Architecture;Cloud Security;Docker;Kubernetes,Network,Intermediate,Cloud
Huawei,HCIA-Cloud Computing - Cohort 15 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.",Cloud Computing;Virtualization;Elastic Compute;Object Storage;Python,Network,Advanced,Cloud
Huawei,HCIP-Cloud Computing - Cohort 1 (Part 3),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.",Cloud Architecture;Load Balancing;High Availability;Disaster Recovery;AWS;React,Network,Beginner,Cloud
Huawei,HCIA-Datacom - Cohort 2 (Part 2),Routing and switching basics for enterprise networks.,Routing;Switching;VLAN;OSPF,Network,Intermediate,Networking
Huawei,HCIP-Datacom - Cohort 3 (Part 1),Professional-level configuration and troubleshooting of data communication networks.,BGP;MPLS;QoS;Network Troubleshooting;Machine Learning;React,Network,Advanced,Networking
Huawei,HCIA-AI - Cohort 4 (Part 1),Introduction to artificial intelligence concepts and Huawei AI solutions.,Machine Learning;Deep Learning;Python;Data Preprocessing,AI,Beginner,ML
Huawei,HCIP-AI-Developer - Cohort 5 (Part 2),Developing and deploying AI applications on Huawei platforms.,Model Training;Model Deployment;TensorFlow;MindSpore;Kubernetes,AI,Intermediate,ML
Huawei,Huawei Big Data Developer - Cohort 6 (Part 3),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.",Hadoop;Spark;ETL;Data Warehousing;Kubernetes,IS,Advanced,Data
Huawei,Huawei Data Warehouse and BI - Cohort 7 (Part 1),Designing and implementing data warehouse and BI solutions.,Data Modeling;Star Schema;BI Dashboards;SQL;AWS,IS,Beginner,Data
Huawei,Huawei Cloud DevOps - Cohort 8 (Part 3),CI/CD pipelines and DevOps practices on Huawei Cloud.,CI/CD;Docker;Kubernetes;GitLab CI;React,CS,Intermediate,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 9 (Part 3),End-to-end web and API development using Huawei cloud services.,REST APIs;JavaScript;Spring Boot;Microservices;Docker,CS,Advanced,Software
AWS,AWS Academy Cloud Foundations - Cohort 10 (Part 2),Entry-level concepts of AWS global infrastructure and core services.,AWS EC2;S3;IAM;VPC Basics;Python,Network,Beginner,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 11 (Part 3),"Designing scalable, fault-tolerant architectures on AWS.",Solution Architecture;Auto Scaling;RDS;Cloud Security,Network,Intermediate,Cloud
AWS,AWS Academy Data Engineering - Cohort 12 (Part 2),Building data lakes and analytics pipelines on AWS.,Redshift;Glue;Athena;Data Pipelines;Kubernetes;Machine Learning,IS,Advanced,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 13 (Part 1),Core machine learning concepts and workflows using AWS services.,ML Basics;SageMaker;Feature Engineering;Evaluation Metrics;Python,AI,Beginner,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 14 (Part 2),End-to-end ML model development and deployment with AWS.,Model Training;Hyperparameter Tuning;Deployment;MLOps;AWS,AI,Intermediate,ML
AWS,AWS Academy Cloud Security - Cohort 15 (Part 1),Security best practices and identity management on AWS.,IAM;KMS;Security Groups;Compliance;Machine Learning;React,Network,Advanced,Security
AWS,AWS Developer: Building Serverless Applications - Cohort 1 (Part 3),Designing and building serverless backends using AWS Lambda.,Lambda;API Gateway;DynamoDB;Event-Driven Design,CS,Beginner,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 2 (Part 1),"Automating builds, tests, and deployments using AWS developer tools.",CodeBuild;CodeDeploy;CodePipeline;CI/CD;Docker,CS,Intermediate,DevOps
Huawei,HCIA-Cloud Computing - Cohort 3 (Part 3),Intro to Huawei Cloud Computing,Cloud;Virtualization,Network,Advanced,Cloud
Huawei,HCIP-Datacom - Cohort 4 (Part 1),Professional routing & switching,Routing;Switching;AWS,Network,Beginner,Networking
Huawei,Big Data Developer - Cohort 5 (Part 3),Big Data development with Huawei,Big Data;ETL;React;Python,IS,Intermediate,Data
Huawei,AI Talent Program - Cohort 6 (Part 3),Machine & Deep Learning,Machine Learning;Deep Learning;AWS,AI,Advanced,ML
AWS,AWS Developer Path - Cohort 7 (Part 3),Full stack AWS application development,Python;Web;Cloud;Machine Learning,CS,Beginner,DevOps
AWS,AWS ML Specialty - Cohort 8 (Part 3),AWS AI/ML Engineer certification track,ML;NLP;AWS Sagemaker;Docker;React,AI,Intermediate,ML
AWS,AWS Data Analytics - Cohort 9 (Part 1),Data analysis at scale on AWS,Data Analysis;BI;AWS,IS,Advanced,Data
AWS,AWS Cloud Architecture Path - Cohort 10 (Part 2),Design and operate secure cloud infrastructure,Architecture;Cloud Security;Machine Learning,Network,Beginner,Cloud
Huawei,HCIA-Cloud Computing - Cohort 11 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.",Cloud Computing;Virtualization;Elastic Compute;Object Storage,Network,Intermediate,Cloud
Huawei,HCIP-Cloud Computing - Cohort 12 (Part 2),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.",Cloud Architecture;Load Balancing;High Availability;Disaster Recovery,Network,Advanced,Cloud
Huawei,HCIA-Datacom - Cohort 13 (Part 1),Routing and switching basics for enterprise networks.,Routing;Switching;VLAN;OSPF;Python;React,Network,Beginner,Networking
Huawei,HCIP-Datacom - Cohort 14 (Part 1),Professional-level configuration and troubleshooting of data communication networks.,BGP;MPLS;QoS;Network Troubleshooting;Python;Docker,Network,Intermediate,Networking
Huawei,HCIA-AI - Cohort 15 (Part 1),Introduction to artificial intelligence concepts and Huawei AI solutions.,Machine Learning;Deep Learning;Python;Data Preprocessing;Kubernetes,AI,Advanced,ML
Huawei,HCIP-AI-Developer - Cohort 1 (Part 1),Developing and deploying AI applications on Huawei platforms.,Model Training;Model Deployment;TensorFlow;MindSpore,AI,Beginner,ML
Huawei,Huawei Big Data Developer - Cohort 2 (Part 3),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.",Hadoop;Spark;ETL;Data Warehousing,IS,Intermediate,Data
Huawei,Huawei Data Warehouse and BI - Cohort 3 (Part 2),Designing and implementing data warehouse and BI solutions.,Data Modeling;Star Schema;BI Dashboards;SQL,IS,Advanced,Data
Huawei,Huawei Cloud DevOps - Cohort 4 (Part 2),CI/CD pipelines and DevOps practices on Huawei Cloud.,CI/CD;Docker;Kubernetes;GitLab CI;AWS,CS,Beginner,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 5 (Part 1),End-to-end web and API development using Huawei cloud services.,REST APIs;JavaScript;Spring Boot;Microservices;Python,CS,Intermediate,Software
AWS,AWS Academy Cloud Foundations - Cohort 6 (Part 3),Entry-level concepts of AWS global infrastructure and core services.,AWS EC2;S3;IAM;VPC Basics,Network,Advanced,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 7 (Part 1),"Designing scalable, fault-tolerant architectures on AWS.",Solution Architecture;Auto Scaling;RDS;Cloud Security,Network,Beginner,Cloud
AWS,AWS Academy Data Engineering - Cohort 8 (Part 3),Building data lakes and analytics pipelines on AWS.,Redshift;Glue;Athena;Data Pipelines,IS,Intermediate,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 9 (Part 3),Core machine learning concepts and workflows using AWS services.,ML Basics;SageMaker;Feature Engineering;Evaluation Metrics;Docker;Machine Learning,AI,Advanced,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 10 (Part 2),End-to-end ML model development and deployment with AWS.,Model Training;Hyperparameter Tuning;Deployment;MLOps,AI,Beginner,ML
AWS,AWS Academy Cloud Security - Cohort 11 (Part 1),Security best practices and identity management on AWS.,IAM;KMS;Security Groups;Compliance;Docker,Network,Intermediate,Security
AWS,AWS Developer: Building Serverless Applications - Cohort 12 (Part 1),Designing and building serverless backends using AWS Lambda.,Lambda;API Gateway;DynamoDB;Event-Driven Design,CS,Advanced,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 13 (Part 1),"Automating builds, tests, and deployments using AWS developer tools.",CodeBuild;CodeDeploy;CodePipeline;CI/CD;Kubernetes;Machine Learning,CS,Beginner,DevOps
Huawei,HCIA-Cloud Computing - Cohort 14 (Part 3),Intro to Huawei Cloud Computing,Cloud;Virtualization;Kubernetes;Docker,Network,Intermediate,Cloud
Huawei,HCIP-Datacom - Cohort 15 (Part 1),Professional routing & switching,Routing;Switching;AWS,Network,Advanced,Networking
Huawei,Big Data Developer - Cohort 1 (Part 2),Big Data development with Huawei,Big Data;ETL;AWS,IS,Beginner,Data
Huawei,AI Talent Program - Cohort 2 (Part 3),Machine & Deep Learning,Machine Learning;Deep Learning;Python,AI,Intermediate,ML
AWS,AWS Developer Path - Cohort 3 (Part 3),Full stack AWS application development,Python;Web;Cloud;Kubernetes,CS,Advanced,DevOps
AWS,AWS ML Specialty - Cohort 4 (Part 3),AWS AI/ML Engineer certification track,ML;NLP;AWS Sagemaker;Python,AI,Beginner,ML
AWS,AWS Data Analytics - Cohort 5 (Part 3),Data analysis at scale on AWS,Data Analysis;BI,IS,Intermediate,Data
AWS,AWS Cloud Architecture Path - Cohort 6 (Part 1),Design and operate secure cloud infrastructure,Architecture;Cloud Security;React,Network,Advanced,Cloud
Huawei,HCIA-Cloud Computing - Cohort 7 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.",Cloud Computing;Virtualization;Elastic Compute;Object Storage,Network,Beginner,Cloud
Huawei,HCIP-Cloud Computing - Cohort 8 (Part 3),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.",Cloud Architecture;Load Balancing;High Availability;Disaster Recovery;Kubernetes;React,Network,Intermediate,Cloud
Huawei,HCIA-Datacom - Cohort 9 (Part 2),Routing and switching basics for enterprise networks.,Routing;Switching;VLAN;OSPF,Network,Advanced,Networking
Huawei,HCIP-Datacom - Cohort 10 (Part 3),Professional-level configuration and troubleshooting of data communication networks.,BGP;MPLS;QoS;Network Troubleshooting;Docker,Network,Beginner,Networking
Huawei,HCIA-AI - Cohort 11 (Part 3),Introduction to artificial intelligence concepts and Huawei AI solutions.,Machine Learning;Deep Learning;Python;Data Preprocessing;AWS,AI,Intermediate,ML
Huawei,HCIP-AI-Developer - Cohort 12 (Part 1),Developing and deploying AI applications on Huawei platforms.,Model Training;Model Deployment;TensorFlow;MindSpore,AI,Advanced,ML
Huawei,Huawei Big Data Developer - Cohort 13 (Part 2),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.",Hadoop;Spark;ETL;Data Warehousing,IS,Beginner,Data
Huawei,Huawei Data Warehouse and BI - Cohort 14 (Part 2),Designing and implementing data warehouse and BI solutions.,Data Modeling;Star Schema;BI Dashboards;SQL;AWS,IS,Intermediate,Data
Huawei,Huawei Cloud DevOps - Cohort 15 (Part 1),CI/CD pipelines and DevOps practices on Huawei Cloud.,CI/CD;Docker;Kubernetes;GitLab CI;Python,CS,Advanced,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 1 (Part 2),End-to-end web and API development using Huawei cloud services.,REST APIs;JavaScript;Spring Boot;Microservices;Kubernetes,CS,Beginner,Software
AWS,AWS Academy Cloud Foundations - Cohort 2 (Part 1),Entry-level concepts of AWS global infrastructure and core services.,AWS EC2;S3;IAM;VPC Basics,Network,Intermediate,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 3 (Part 2),"Designing scalable, fault-tolerant architectures on AWS.",Solution Architecture;Auto Scaling;RDS;Cloud Security,Network,Advanced,Cloud
AWS,AWS Academy Data Engineering - Cohort 4 (Part 1),Building data lakes and analytics pipelines on AWS.,Redshift;Glue;Athena;Data Pipelines;React;Python,IS,Beginner,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 5 (Part 1),Core machine learning concepts and workflows using AWS services.,ML Basics;SageMaker;Feature Engineering;Evaluation Metrics,AI,Intermediate,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 6 (Part 2),End-to-end ML model development and deployment with AWS.,Model Training;Hyperparameter Tuning;Deployment;MLOps;React,AI,Advanced,ML
AWS,AWS Academy Cloud Security - Cohort 7 (Part 2),Security best practices and identity management on AWS.,IAM;KMS;Security Groups;Compliance,Network,Beginner,Security
AWS,AWS Developer: Building Serverless Applications - Cohort 8 (Part 3),Designing and building serverless backends using AWS Lambda.,Lambda;API Gateway;DynamoDB;Event-Driven Design;AWS,CS,Intermediate,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 9 (Part 1),"Automating builds, tests, and deployments using AWS developer tools.",CodeBuild;CodeDeploy;CodePipeline;CI/CD;Python,CS,Advanced,DevOps
Huawei,HCIA-Cloud Computing - Cohort 10 (Part 1),Intro to Huawei Cloud Computing,Cloud;Virtualization;Machine Learning,Network,Beginner,Cloud
Huawei,HCIP-Datacom - Cohort 11 (Part 3),Professional routing & switching,Routing;Switching;AWS;Python,Network,Intermediate,Networking
Huawei,Big Data Developer - Cohort 12 (Part 1),Big Data development with Huawei,Big Data;ETL,IS,Advanced,Data
Huawei,AI Talent Program - Cohort 13 (Part 1),Machine & Deep Learning,Machine Learning;Deep Learning;Docker;AWS,AI,Beginner,ML
AWS,AWS Developer Path - Cohort 14 (Part 2),Full stack AWS application development,Python;Web;Cloud;Kubernetes,CS,Intermediate,DevOps
AWS,AWS ML Specialty - Cohort 15 (Part 1),AWS AI/ML Engineer certification track,ML;NLP;AWS Sagemaker,AI,Advanced,ML
AWS,AWS Data Analytics - Cohort 1 (Part 3),Data analysis at scale on AWS,Data Analysis;BI;AWS,IS,Beginner,Data
AWS,AWS Cloud Architecture Path - Cohort 2 (Part 2),Design and operate secure cloud infrastructure,Architecture;Cloud Security;React;Python,Network,Intermediate,Cloud
Huawei,HCIA-Cloud Computing - Cohort 3 (Part 1),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.",Cloud Computing;Virtualization;Elastic Compute;Object Storage;Machine Learning,Network,Advanced,Cloud
Huawei,HCIP-Cloud Computing - Cohort 4 (Part 2),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.",Cloud Architecture;Load Balancing;High Availability;Disaster Recovery;Docker;Python,Network,Beginner,Cloud
Huawei,HCIA-Datacom - Cohort 5 (Part 1),Routing and switching basics for enterprise networks.,Routing;Switching;VLAN;OSPF,Network,Intermediate,Networking
Huawei,HCIP-Datacom - Cohort 6 (Part 2),Professional-level configuration and troubleshooting of data communication networks.,BGP;MPLS;QoS;Network Troubleshooting,Network,Advanced,Networking
Huawei,HCIA-AI - Cohort 7 (Part 1),Introduction to artificial intelligence concepts and Huawei AI solutions.,Machine Learning;Deep Learning;Python;Data Preprocessing;React,AI,Beginner,ML
Huawei,HCIP-AI-Developer - Cohort 8 (Part 1),Developing and deploying AI applications on Huawei platforms.,Model Training;Model Deployment;TensorFlow;MindSpore,AI,Intermediate,ML
Huawei,Huawei Big Data Developer - Cohort 9 (Part 2),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.",Hadoop;Spark;ETL;Data Warehousing,IS,Advanced,Data
Huawei,Huawei Data Warehouse and BI - Cohort 10 (Part 3),Designing and implementing data warehouse and BI solutions.,Data Modeling;Star Schema;BI Dashboards;SQL;Python,IS,Beginner,Data
Huawei,Huawei Cloud DevOps - Cohort 11 (Part 1),CI/CD pipelines and DevOps practices on Huawei Cloud.,CI/CD;Docker;Kubernetes;GitLab CI,CS,Intermediate,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 12 (Part 3),End-to-end web and API development using Huawei cloud services.,REST APIs;JavaScript;Spring Boot;Microservices;AWS,CS,Advanced,Software
AWS,AWS Academy Cloud Foundations - Cohort 13 (Part 1),Entry-level concepts of AWS global infrastructure and core services.,AWS EC2;S3;IAM;VPC Basics,Network,Beginner,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 14 (Part 1),"Designing scalable, fault-tolerant architectures on AWS.",Solution Architecture;Auto Scaling;RDS;Cloud Security,Network,Intermediate,Cloud
AWS,AWS Academy Data Engineering - Cohort 15 (Part 3),Building data lakes and analytics pipelines on AWS.,Redshift;Glue;Athena;Data Pipelines;React,IS,Advanced,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 1 (Part 1),Core machine learning concepts and workflows using AWS services.,ML Basics;SageMaker;Feature Engineering;Evaluation Metrics;React;Machine Learning,AI,Beginner,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 2 (Part 1),End-to-end ML model development and deployment with AWS.,Model Training;Hyperparameter Tuning;Deployment;MLOps;Machine Learning,AI,Intermediate,ML
AWS,AWS Academy Cloud Security - Cohort 3 (Part 1),Security best practices and identity management on AWS.,IAM;KMS;Security Groups;Compliance,Network,Advanced,Security
AWS,AWS Developer: Building Serverless Applications - Cohort 4 (Part 1),Designing and building serverless backends using AWS Lambda.,Lambda;API Gateway;DynamoDB;Event-Driven Design,CS,Beginner,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 5 (Part 2),"Automating builds, tests, and deployments using AWS developer tools.",CodeBuild;CodeDeploy;CodePipeline;CI/CD;Kubernetes,CS,Intermediate,DevOps
Huawei,HCIA-Cloud Computing - Cohort 6 (Part 2),Intro to Huawei Cloud Computing,Cloud;Virtualization;Machine Learning;Python,Network,Advanced,Cloud
